ID2,Latitude,Longitude,TopDepth,BottomDepth,Horizon1998,pH1998,Horizon2008,pH2008,Horizon2015,pH2015
399,46.78314199993558,-117.08182599999543,103,153,Btb,5.77,Btb,6.11,,
399,46.78314199993558,-117.08182599999543,38,54,,,,,Bw,6.58
399,46.78314199993558,-117.08182599999543,54,99,,,,,EB,7.01
399,46.78314199993558,-117.08182599999543,99,153,,,,,Btb,6.81
401,46.78328299993045,-117.0809899999946,0,10,Ap,4.99,Ap,5.29,Ap,4.64
401,46.78328299993045,-117.0809899999946,10,20,A,5.22,Ap-A,5.3,Ap-A,4.77
401,46.78328299993045,-117.0809899999946,20,30,A,5.71,A-Bw,6.02,A-Bw,5.39
401,46.78328299993045,-117.0809899999946,30,57,Bw,5.3,Bw,5.83,,
401,46.78328299993045,-117.0809899999946,57,97,EB,6,EB,6.13,,
401,46.78328299993045,-117.0809899999946,97,128,Btb1,5.82,Btb1,6.22,,
401,46.78328299993045,-117.0809899999946,128,153,Btb2,5.67,Btb2,6.23,Btb2,7.02
401,46.78328299993045,-117.0809899999946,30,50,,,,,Bw,6.18
401,46.78328299993045,-117.0809899999946,50,94,,,,,EB,6.84
401,46.78328299993045,-117.0809899999946,94,128,,,,,Btb1,7.13
419,46.783457103099956,-117.08321056236673,0,10,Ap,4.48,Ap1,4.6,Ap,4.59
419,46.783457103099956,-117.08321056236673,10,20,Ap2,5.31,Ap1-Ap2,5.25,Ap-Ap2,5
419,46.783457103099956,-117.08321056236673,20,30,Ap2,5.71,Ap2-A,5.96,Ap2-A,5.39
419,46.783457103099956,-117.08321056236673,30,43,A,5.41,A,5.31,A,5.85
419,46.783457103099956,-117.08321056236673,43,66,AE,5.59,AE,5.51,AE,6.12
419,46.783457103099956,-117.08321056236673,66,87,E,6.09,E,5.77,E,6.32
419,46.783457103099956,-117.08321056236673,87,104,EB,6.01,EB,5.72,EB,6.48
419,46.783457103099956,-117.08321056236673,104,126,ABb,5.9,ABb,6.02,ABb,6.46
419,46.783457103099956,-117.08321056236673,126,153,Btb,6.07,Btb,6.09,Btb,6.5
421,46.783552314195504,-117.0823667769971,0,10,Ap,4.93,Ap,6.43,Ap,4.52
421,46.783552314195504,-117.0823667769971,10,20,Ap,5.42,A,0,A,4.89
421,46.783552314195504,-117.0823667769971,20,30,Ap,5.76,A,0,A,5.52
421,46.783552314195504,-117.0823667769971,30,42,A,5.41,A,0,,
421,46.783552314195504,-117.0823667769971,42,73,AE,5.6,AE,0,,
421,46.783552314195504,-117.0823667769971,73,98,E,5.83,E,0,,
421,46.783552314195504,-117.0823667769971,98,126,Btb1,6.18,Btb1,0,,
421,46.783552314195504,-117.0823667769971,126,153,Btb2,6.18,Btb2,0,Btb2,6.45
421,46.783552314195504,-117.0823667769971,30,37,,,,,A,5.5
421,46.783552314195504,-117.0823667769971,37,73,,,,,AE,6.15
421,46.783552314195504,-117.0823667769971,73,92,,,,,E,6.23
421,46.783552314195504,-117.0823667769971,92,126,,,,,Btb1,6.39
423,46.78355262941661,-117.08148354908533,0,10,Ap,5.79,Ap,6.15,Ap,4.92
423,46.78355262941661,-117.08148354908533,10,20,A1,5.87,A1,0,A1,4.84
423,46.78355262941661,-117.08148354908533,20,30,A1,6.25,A1,0,A1,5.59
423,46.78355262941661,-117.08148354908533,30,32,A1,6.25,,5.5,A1,5.38
423,46.78355262941661,-117.08148354908533,32,60,A2,5.49,A2,5.71,A2,6.23
423,46.78355262941661,-117.08148354908533,60,106,AB,5.64,AB,5.74,AB,6.29
423,46.78355262941661,-117.08148354908533,106,128,BE,5.81,BE,5.67,BE,6.42
423,46.78355262941661,-117.08148354908533,128,145,Ab,6.23,Ab,6.16,Aburied,6.78
423,46.78355262941661,-117.08148354908533,145,153,Btb,6.6,Btb,6.69,Btb,6.91
425,46.7834249999306,-117.08067900000107,0,10,Ap,5.5,Ap,6.25,Ap,4.21
425,46.7834249999306,-117.08067900000107,10,20,Ap,5.6,Ap,0,Ap-A,5.27
425,46.7834249999306,-117.08067900000107,20,30,Ap,6.07,A,0,A,5.89
425,46.7834249999306,-117.08067900000107,30,57,A,5.57,A,5.58,A,6.22
425,46.7834249999306,-117.08067900000107,57,87,AB,5.87,AB,6.02,AB,6.64
425,46.7834249999306,-117.08067900000107,87,109,Bwg,6,Bwg,6.28,Bwg,6.89
425,46.7834249999306,-117.08067900000107,109,153,Bwgb,5.98,Bwgb,6.09,Bwgb,6.8
